date,close,position_size,entry_signals,exit_signals,trade_action,trade_reason,risk_info,order_details,entry_conditions_main,entry_conditions_ref,exit_conditions_main,exit_conditions_ref,entry_conditions,exit_conditions,entry0_AROONOSC,exit0_AROONOSC
2024-04-02,168.04649353027344,60,[False],[True],SELL,Exit conditions met: True,{},"{'order_size': -60, 'order_price': None, 'order_valid': None, 'order_status': 1}",[-21.42857142857143],[None],[-21.42857142857143],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-21.42857142857143,-21.42857142857143
2024-04-03,168.85269165039062,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[-57.14285714285714],[None],[-57.14285714285714],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-57.14285714285714,-57.14285714285714
2024-04-04,168.026611328125,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[-57.142857142857146],[None],[-57.142857142857146],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-57.142857142857146,-57.142857142857146
2024-04-05,168.7830352783203,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[-57.14285714285715],[None],[-57.14285714285715],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-57.14285714285715,-57.14285714285715
2024-04-08,167.65834045410156,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[-57.14285714285714],[None],[-57.14285714285714],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-57.14285714285714,-57.14285714285714
2024-04-09,168.8726043701172,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[-57.142857142857146],[None],[-57.142857142857146],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-57.142857142857146,-57.142857142857146
2024-04-10,166.99148559570312,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[-57.142857142857146],[None],[-57.142857142857146],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-57.142857142857146,-57.142857142857146
2024-04-11,174.2173614501953,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[-100.0],[None],[-100.0],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-100.0,-100.0
2024-04-12,175.72027587890625,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[-92.85714285714286],[None],[-92.85714285714286],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-92.85714285714286,-92.85714285714286
2024-04-15,171.87841796875,0,[True],[False],BUY. Shares: 58,Entry conditions met: True,{},"{'order_size': 58, 'order_price': None, 'order_valid': None, 'order_status': 1}",[14.285714285714278],[None],[14.285714285714278],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],14.285714285714278,14.285714285714278
2024-04-16,168.583984375,58,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[14.285714285714292],[None],[14.285714285714292],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],14.285714285714292,14.285714285714292
2024-04-17,167.21046447753906,58,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[14.285714285714292],[None],[14.285714285714292],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],14.285714285714292,14.285714285714292
2024-04-18,166.2549591064453,58,[False],[False],SELL,Stop loss hit,{'stop_loss': 'Triggered: 166.25 < 166.59'},"{'order_size': -58, 'order_price': None, 'order_valid': None, 'order_status': 1}",[14.285714285714278],[None],[14.285714285714278],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],14.285714285714278,14.285714285714278
2024-04-19,164.22454833984375,0,[False],[True],NO_TRADE,Entry conditions not met: False,{},{},[-28.57142857142857],[None],[-28.57142857142857],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-28.57142857142857,-28.57142857142857
2024-04-22,165.06060791015625,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[-35.71428571428571],[None],[-35.71428571428571],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-35.71428571428571,-35.71428571428571
2024-04-23,166.11561584472656,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[-35.714285714285715],[None],[-35.714285714285715],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-35.714285714285715,-35.714285714285715
2024-04-24,168.2256622314453,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[-35.71428571428572],[None],[-35.71428571428572],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-35.71428571428572,-35.71428571428572
2024-04-25,169.09156799316406,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[-35.71428571428571],[None],[-35.71428571428571],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-35.71428571428571,-35.71428571428571
2024-04-26,168.5043487548828,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[-35.714285714285715],[None],[-35.714285714285715],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-35.714285714285715,-35.714285714285715
2024-04-29,172.6846160888672,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[-35.71428571428572],[None],[-35.71428571428572],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-35.71428571428572,-35.71428571428572
2024-04-30,169.52951049804688,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[-35.714285714285715],[None],[-35.714285714285715],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-35.714285714285715,-35.714285714285715
2024-05-01,168.5043487548828,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[-35.714285714285715],[None],[-35.714285714285715],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-35.714285714285715,-35.714285714285715
2024-05-02,172.21681213378906,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[-35.714285714285715],[None],[-35.714285714285715],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-35.714285714285715,-35.714285714285715
2024-05-03,182.5181884765625,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[-35.714285714285715],[None],[-35.714285714285715],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-35.714285714285715,-35.714285714285715
2024-05-06,180.85604858398438,0,[True],[False],BUY. Shares: 53,Entry conditions met: True,{},"{'order_size': 53, 'order_price': None, 'order_valid': None, 'order_status': 1}",[71.42857142857143],[None],[71.42857142857143],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],71.42857142857143,71.42857142857143
2024-05-07,181.5427703857422,53,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[71.42857142857143],[None],[71.42857142857143],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],71.42857142857143,71.42857142857143
2024-05-08,181.88119506835938,53,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[71.42857142857143],[None],[71.42857142857143],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],71.42857142857143,71.42857142857143
2024-05-09,183.7025909423828,53,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[71.42857142857143],[None],[71.42857142857143],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],71.42857142857143,71.42857142857143
2024-05-10,182.43685913085938,53,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[71.42857142857143],[None],[71.42857142857143],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],71.42857142857143,71.42857142857143
2024-05-13,185.65602111816406,53,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[64.28571428571429],[None],[64.28571428571429],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],64.28571428571429,64.28571428571429
2024-05-14,186.80215454101562,53,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[100.0],[None],[100.0],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],100.0,100.0
2024-05-15,189.0845184326172,53,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[100.0],[None],[100.0],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],100.0,100.0
2024-05-16,189.2041015625,53,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[100.0],[None],[100.0],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],100.0,100.0
2024-05-17,189.23399353027344,53,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[78.57142857142857],[None],[78.57142857142857],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],78.57142857142857,78.57142857142857
2024-05-20,190.40008544921875,53,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[78.57142857142857],[None],[78.57142857142857],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],78.57142857142857,78.57142857142857
2024-05-21,191.70570373535156,53,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[92.85714285714286],[None],[92.85714285714286],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],92.85714285714286,92.85714285714286
2024-05-22,190.2605438232422,53,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[100.0],[None],[100.0],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],100.0,100.0
2024-05-23,186.25401306152344,53,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[100.0],[None],[100.0],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],100.0,100.0
2024-05-24,189.3436279296875,53,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[85.71428571428572],[None],[85.71428571428572],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],85.71428571428572,85.71428571428572
2024-05-28,189.3535919189453,53,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[85.71428571428572],[None],[85.71428571428572],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],85.71428571428572,85.71428571428572
2024-05-29,189.652587890625,53,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[100.0],[None],[100.0],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],100.0,100.0
2024-05-30,190.6492462158203,53,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[92.85714285714286],[None],[92.85714285714286],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],92.85714285714286,92.85714285714286
2024-05-31,191.6060333251953,53,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[85.71428571428572],[None],[85.71428571428572],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],85.71428571428572,85.71428571428572
2024-06-03,193.38006591796875,53,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[78.57142857142857],[None],[78.57142857142857],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],78.57142857142857,78.57142857142857
2024-06-04,193.69900512695312,53,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[100.0],[None],[100.0],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],100.0,100.0
2024-06-05,195.21389770507812,53,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[100.0],[None],[100.0],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],100.0,100.0
2024-06-06,193.82855224609375,53,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[57.14285714285714],[None],[57.14285714285714],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],57.14285714285714,57.14285714285714
2024-06-07,196.23048400878906,53,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[57.142857142857146],[None],[57.142857142857146],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],57.142857142857146,57.142857142857146
2024-06-10,192.47311401367188,53,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[71.42857142857143],[None],[71.42857142857143],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],71.42857142857143,71.42857142857143
2024-06-11,206.45611572265625,53,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[78.57142857142857],[None],[78.57142857142857],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],78.57142857142857,78.57142857142857
2024-06-12,212.35629272460938,53,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[85.71428571428571],[None],[85.71428571428571],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],85.71428571428571,85.71428571428571
2024-06-13,213.5223846435547,53,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[92.85714285714286],[None],[92.85714285714286],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],92.85714285714286,92.85714285714286
2024-06-14,211.7782440185547,53,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[92.85714285714286],[None],[92.85714285714286],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],92.85714285714286,92.85714285714286
2024-06-17,215.94422912597656,53,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[85.71428571428572],[None],[85.71428571428572],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],85.71428571428572,85.71428571428572
2024-06-18,213.5721893310547,53,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[78.57142857142857],[None],[78.57142857142857],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],78.57142857142857,78.57142857142857
2024-06-20,208.97764587402344,53,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[71.42857142857143],[None],[71.42857142857143],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],71.42857142857143,71.42857142857143
2024-06-21,206.79498291015625,53,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[57.142857142857146],[None],[57.142857142857146],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],57.142857142857146,57.142857142857146
2024-06-24,207.44281005859375,53,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[57.142857142857146],[None],[57.142857142857146],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],57.142857142857146,57.142857142857146
2024-06-25,208.3697052001953,53,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[14.285714285714285],[None],[14.285714285714285],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],14.285714285714285,14.285714285714285
2024-06-26,212.5356903076172,53,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[14.285714285714288],[None],[14.285714285714288],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],14.285714285714288,14.285714285714288
2024-06-27,213.38284301757812,53,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[14.285714285714285],[None],[14.285714285714285],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],14.285714285714285,14.285714285714285
2024-06-28,209.9144744873047,53,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[14.285714285714286],[None],[14.285714285714286],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],14.285714285714286,14.285714285714286
2024-07-01,216.02395629882812,53,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[14.285714285714288],[None],[14.285714285714288],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],14.285714285714288,14.285714285714288
2024-07-02,219.5321807861328,53,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[14.285714285714286],[None],[14.285714285714286],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],14.285714285714286,14.285714285714286
2024-07-03,220.80789184570312,53,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[100.0],[None],[100.0],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],100.0,100.0
2024-07-05,225.5818328857422,53,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[50.0],[None],[50.0],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],50.0,50.0
2024-07-08,227.056884765625,53,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[57.14285714285714],[None],[57.14285714285714],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],57.14285714285714,57.14285714285714
2024-07-09,227.9139862060547,53,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[64.28571428571428],[None],[64.28571428571428],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],64.28571428571428,64.28571428571428
2024-07-10,232.1995849609375,53,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[71.42857142857143],[None],[71.42857142857143],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],71.42857142857143,71.42857142857143
2024-07-11,226.80772399902344,53,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[78.57142857142857],[None],[78.57142857142857],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],78.57142857142857,78.57142857142857
2024-07-12,229.76776123046875,53,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[78.57142857142857],[None],[78.57142857142857],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],78.57142857142857,78.57142857142857
2024-07-15,233.61483764648438,53,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[78.57142857142858],[None],[78.57142857142858],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],78.57142857142858,78.57142857142858
2024-07-16,234.03343200683594,53,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[100.0],[None],[100.0],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],100.0,100.0
2024-07-17,228.1133270263672,53,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[92.85714285714286],[None],[92.85714285714286],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],92.85714285714286,92.85714285714286
2024-07-18,223.42906188964844,53,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[71.42857142857143],[None],[71.42857142857143],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],71.42857142857143,71.42857142857143
2024-07-19,223.55862426757812,53,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[71.42857142857143],[None],[71.42857142857143],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],71.42857142857143,71.42857142857143
2024-07-22,223.20980834960938,53,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[71.42857142857143],[None],[71.42857142857143],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],71.42857142857143,71.42857142857143
2024-07-23,224.2563018798828,53,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[64.28571428571429],[None],[64.28571428571429],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],64.28571428571429,64.28571428571429
2024-07-24,217.80795288085938,53,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[57.142857142857146],[None],[57.142857142857146],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],57.142857142857146,57.142857142857146
2024-07-25,216.76148986816406,53,[False],[True],SELL,Exit conditions met: True,{},"{'order_size': -53, 'order_price': None, 'order_valid': None, 'order_status': 1}",[-50.0],[None],[-50.0],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-50.0,-50.0
2024-07-26,217.22991943359375,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[-57.14285714285714],[None],[-57.14285714285714],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-57.14285714285714,-57.14285714285714
2024-07-29,217.50897216796875,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[-57.142857142857146],[None],[-57.142857142857146],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-57.142857142857146,-57.142857142857146
2024-07-30,218.06710815429688,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[-57.14285714285715],[None],[-57.14285714285715],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-57.14285714285715,-57.14285714285715
2024-07-31,221.3361053466797,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[-57.14285714285714],[None],[-57.14285714285714],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-57.14285714285714,-57.14285714285714
2024-08-01,217.62855529785156,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[-57.142857142857146],[None],[-57.142857142857146],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-57.142857142857146,-57.142857142857146
2024-08-02,219.12353515625,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[-57.142857142857146],[None],[-57.142857142857146],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-57.142857142857146,-57.142857142857146
2024-08-05,208.5690155029297,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[-57.142857142857146],[None],[-57.142857142857146],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-57.142857142857146,-57.142857142857146
2024-08-06,206.5358428955078,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[-100.0],[None],[-100.0],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-100.0,-100.0
2024-08-07,209.1171875,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[-92.85714285714286],[None],[-92.85714285714286],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-92.85714285714286,-92.85714285714286
2024-08-08,212.59548950195312,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[-85.71428571428572],[None],[-85.71428571428572],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-85.71428571428572,-85.71428571428572
2024-08-09,215.51568603515625,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[-71.42857142857143],[None],[-71.42857142857143],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-71.42857142857143,-71.42857142857143
2024-08-12,217.0522918701172,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[-71.42857142857143],[None],[-71.42857142857143],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-71.42857142857143,-71.42857142857143
2024-08-13,220.78408813476562,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[-64.28571428571429],[None],[-64.28571428571429],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-64.28571428571429,-64.28571428571429
2024-08-14,221.23309326171875,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[-7.142857142857146],[None],[-7.142857142857146],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-7.142857142857146,-7.142857142857146
2024-08-15,224.22650146484375,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[-7.142857142857139],[None],[-7.142857142857139],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-7.142857142857139,-7.142857142857139
2024-08-16,225.5535888671875,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[-7.142857142857146],[None],[-7.142857142857146],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-7.142857142857146,-7.142857142857146
2024-08-19,225.3939208984375,0,[True],[False],BUY. Shares: 51,Entry conditions met: True,{},"{'order_size': 51, 'order_price': None, 'order_valid': None, 'order_status': 1}",[64.28571428571428],[None],[64.28571428571428],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],64.28571428571428,64.28571428571428
2024-08-20,226.0125732421875,51,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[64.28571428571429],[None],[64.28571428571429],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],64.28571428571429,64.28571428571429
2024-08-21,225.90281677246094,51,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[78.57142857142857],[None],[78.57142857142857],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],78.57142857142857,78.57142857142857
2024-08-22,224.0369110107422,51,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[85.71428571428571],[None],[85.71428571428571],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],85.71428571428571,85.71428571428571
2024-08-23,226.3418426513672,51,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[92.85714285714286],[None],[92.85714285714286],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],92.85714285714286,92.85714285714286
2024-08-26,226.68109130859375,51,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[92.85714285714286],[None],[92.85714285714286],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],92.85714285714286,92.85714285714286
2024-08-27,227.52923583984375,51,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[85.71428571428572],[None],[85.71428571428572],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],85.71428571428572,85.71428571428572
2024-08-28,225.99261474609375,51,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[100.0],[None],[100.0],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],100.0,100.0
2024-08-29,229.28536987304688,51,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[100.0],[None],[100.0],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],100.0,100.0
2024-08-30,228.49710083007812,51,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[100.0],[None],[100.0],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],100.0,100.0
2024-09-03,222.28079223632812,51,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[92.85714285714286],[None],[92.85714285714286],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],92.85714285714286,92.85714285714286
2024-09-04,220.36500549316406,51,[False],[False],HOLD,Holding position; exit conditions: False,{},{},[85.71428571428572],[None],[85.71428571428572],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],85.71428571428572,85.71428571428572
2024-09-05,221.8916473388672,51,[False],[True],SELL,Exit conditions met: True,{},"{'order_size': -51, 'order_price': None, 'order_valid': None, 'order_status': 1}",[-21.42857142857143],[None],[-21.42857142857143],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-21.42857142857143,-21.42857142857143
2024-09-06,220.33506774902344,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[-21.42857142857143],[None],[-21.42857142857143],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-21.42857142857143,-21.42857142857143
2024-09-09,220.4248809814453,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[-21.42857142857143],[None],[-21.42857142857143],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-21.42857142857143,-21.42857142857143
2024-09-10,219.62661743164062,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[-42.857142857142854],[None],[-42.857142857142854],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-42.857142857142854,-42.857142857142854
2024-09-11,222.17103576660156,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[-42.85714285714286],[None],[-42.85714285714286],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-42.85714285714286,-42.85714285714286
2024-09-12,222.28079223632812,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[-42.85714285714286],[None],[-42.85714285714286],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-42.85714285714286,-42.85714285714286
2024-09-13,222.01136779785156,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[-42.857142857142854],[None],[-42.857142857142854],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-42.857142857142854,-42.857142857142854
2024-09-16,215.84495544433594,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[-42.85714285714286],[None],[-42.85714285714286],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-42.85714285714286,-42.85714285714286
2024-09-17,216.31390380859375,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[-78.57142857142857],[None],[-78.57142857142857],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-78.57142857142857,-78.57142857142857
2024-09-18,220.20535278320312,0,[False],[False],NO_TRADE,Entry conditions not met: False,{},{},[-78.57142857142857],[None],[-78.57142857142857],[None],['AROONOSC cross_above 0'],['AROONOSC cross_below 0'],-78.57142857142857,-78.57142857142857
